ori,lo_transittime
142075,16.9
142079,29.2
142080,10.6
142081,8.39
142084,8.16
142085,15.63
142086,14.96
142088,13.16
142090,16.21
142091,34.78
142093,17.84
142094,23.54
142097,12.92
142099,25.41
142100,15.82
142102,15.28
142105,21.79
142106,15.64
142110,11.61
142111,22.42
142117,15.21
142118,8.55
142119,34.39
142120,5.59
142122,13.52
142124,13.19
142125,7.02
142127,10.87
142129,15.78
142130,4.78
142133,6.55
142137,18.07
142141,8.63
142143,8.94
142145,20.57
142150,20.51
142151,7.63
142156,2.66
142158,11.73
142160,8.13
142161,18.69
142162,19.86
142163,11.15
142164,23.56
142166,20.1
142170,28.31
142171,7.34
142172,25.27
142173,13.12
142174,18.37
142175,18.77
142178,17.98
142180,23.52
142182,14.51
142184,18.03
142185,35.53
142187,8.78
142188,3.94
142196,22.21
142197,27.66
142198,23.86
142204,12.91
142205,17.92
142208,10.07
142213,13.45
142216,7.07
142217,13.63
142222,20.94
142227,31.82
142231,21.98
142232,17.15
142233,9.29
142234,14.91
142235,3.84
142237,4.07
142238,11.2
142239,20.94
142240,9.29
142241,14.52
142242,11.81
142247,15.17
142248,11.77
142251,5.52
142252,10.17
142256,11.46
142260,11.95
142262,15.56
142263,28.78
142265,3.48
142268,25.26
142269,20.93
142272,11.93
142273,20.03
142276,0.36
142278,29.56
142279,5.44
142285,11.45
142289,19.91
142290,16.55
142292,18.78
142293,8.0
142294,5.16
142295,8.72
142296,17.35
142297,34.39
142298,13.74
142302,14.23
142306,13.54
142307,31.17
142309,27.67
142313,37.81
142316,11.6
142318,11.26
142319,5.72
142320,10.27
142321,8.46
142322,12.63
142325,15.77
142326,13.81
142329,16.8
142334,12.81
142344,15.09
142345,14.43
142348,5.13
142349,16.4
142351,16.85
142352,10.69
142353,5.84
142357,21.51
142358,11.53
142361,16.7
142363,16.39
142367,23.43
142370,11.84
142372,17.92
142373,3.37
142375,25.67
142376,8.3
142378,16.01
142379,19.93
142381,15.43
142385,14.37
142390,8.18
142391,12.21
142392,18.28
142396,32.84
142397,23.99
142398,23.35
142402,6.07
142405,5.92
142407,7.49
142409,4.77
142410,6.77
142416,11.17
142417,15.73
142418,13.01
142419,14.92
142422,17.13
142423,12.99
142424,9.7
142431,12.38
142432,16.53
142433,13.84
142441,8.56
142443,12.75
142444,19.96
142451,9.81
142452,13.59
142454,13.89
142459,16.91
142461,4.7
142463,18.98
142464,16.23
142466,23.0
142467,8.55
142472,4.99
142473,1.05
142476,7.99
142477,34.41
142482,14.22
142484,10.12
142487,24.48
142490,10.72
142492,31.08
142493,18.63
142494,4.44
142495,6.41
142496,21.6
142499,10.31
142503,15.38
142504,10.65
142507,21.71
142509,31.59
142511,27.31
142519,19.2
142523,11.54
142525,19.57
142535,16.61
142536,14.88
142537,29.6
142538,3.23
142540,13.79
142542,28.27
142543,10.15
142545,1.26
142546,5.01
142548,7.13
142550,9.43
142555,12.78
142557,15.48
142558,19.41
142559,14.89
142563,12.78
142565,30.03
142567,22.35
142568,14.48
142569,7.5
142574,20.56
142576,5.59
142579,3.79
142582,14.23
142584,29.6
142585,14.24
142586,10.82
142587,4.06
142590,16.81
142593,17.57
142594,19.91
142596,18.45
142598,2.23
142600,13.36
142602,25.28
142603,13.01
142606,18.11
142608,23.64
142609,14.18
142612,5.55
142620,16.88
142623,27.29
142624,10.74
142625,8.95
142626,12.23
142627,14.48
142631,13.15
142633,11.46
142634,19.55
142639,13.51
142640,29.33
142644,12.98
142647,9.88
142648,4.38
142650,12.03
142652,8.04
142654,10.89
142655,9.85
142656,11.81
142658,13.18
142660,7.38
142661,9.24
142663,11.7
142667,10.16
142669,5.31
142671,13.63
142672,8.56
142673,32.46
142674,4.84
142676,5.32
142682,5.9
142683,17.57
142684,10.09
142686,24.63
142689,2.5
142691,16.24
142693,4.61
142698,21.38
142699,21.03
142702,35.72
142711,16.61
142713,6.99
142714,19.19
142716,18.08
142717,25.0
142720,13.9
142721,22.48
142722,16.41
142726,24.04
142727,17.08
142728,8.19
142730,10.29
142732,27.93
142734,30.42
142737,12.38
142739,8.03
142740,7.51
142742,9.36
142743,9.78
142747,11.58
142748,10.59
142753,9.96
142763,12.21
142765,8.48
142766,33.5
142772,23.87
142773,15.14
142774,16.74
142781,9.51
142783,5.48
142785,18.0
142788,17.35
142789,17.16
142790,17.64
142792,26.19
142793,7.83
142794,35.53
142795,3.9
142796,12.29
142799,19.32
142800,6.89
142801,8.99
142802,25.79
142803,16.68
142805,5.34
142807,27.77
142808,9.04
142809,24.13
142810,16.75
142815,3.7
142816,6.12
142818,5.94
142819,13.22
142820,7.38
142824,9.21
142826,12.29
142830,8.77
142831,11.46
142834,22.16
142840,22.27
142846,17.88
142847,11.59
142848,2.81
142851,15.14
142855,24.96
142857,16.39
142858,23.03
142862,19.67
142868,6.38
142869,19.49
142872,12.99
142873,9.46
142874,11.97
142876,17.42
142878,7.39
142882,10.52
142884,24.34
142885,34.48
142886,14.63
142887,17.61
142890,4.81
142891,21.36
142898,23.03
142903,13.95
142904,7.96
142907,9.11
142913,11.04
142915,11.06
142916,31.69
142919,3.94
142920,22.72
142924,7.59
142930,10.16
142931,15.98
142932,33.68
142933,15.4
142934,8.99
142935,27.54
142936,8.49
142939,13.12
142940,26.04
142941,10.75
142943,10.69
142950,27.25
142952,13.44
142953,23.46
142954,4.18
142958,14.55
142960,24.99
142965,16.46
142967,9.23
142972,15.68
142973,10.61
142978,16.69
142979,6.23
142984,13.82
142985,18.59
142986,18.47
142991,13.02
142992,5.39
142993,12.37
142995,9.02
142996,10.28
142997,12.66
142999,19.65
143004,17.38
143005,8.45
143010,8.11
143013,11.51
143016,8.06
143020,8.25
143022,26.81
143023,14.36
143024,13.54
143026,8.12
143027,15.27
143028,2.56
143029,35.78
143030,9.04
143039,34.54
143042,12.78
143043,28.37
143046,8.38
143047,9.82
143049,4.55
143050,10.78
143051,23.67
143053,23.99
143054,0.41
143058,26.1
143061,10.21
143066,12.27
143067,15.14
143068,31.61
143074,14.88
143076,5.94
143077,14.94
143080,4.8
143084,16.8
143085,29.07
143087,10.57
143089,15.79
143090,17.15
143093,1.95
143094,13.72
143097,12.77
143098,11.51
143099,14.14
143102,22.57
143105,1.17
143106,9.95
143107,8.58
143108,12.01
143109,19.27
143111,13.72
143118,18.35
143122,9.7
143126,5.64
143131,9.16
143133,17.2
143134,9.47
143135,23.53
143136,15.81
143142,12.72
143143,7.32
143145,4.49
143146,18.24
143151,13.36
143154,9.56
143155,10.28
143157,17.43
143162,18.98
143163,7.09
143165,14.82
143166,13.01
143176,7.04
143179,16.69
143181,6.29
143184,8.65
143189,6.7
143190,23.55
143193,21.45
143196,4.49
143197,12.56
143199,13.55
143202,27.79
143204,9.66
143207,14.61
143211,11.41
143214,18.35
143221,26.83
143222,6.09
143223,15.3
143224,14.38
143225,12.35
143226,20.22
143227,20.69
143228,26.78
143229,16.96
143231,11.64
143233,8.75
143237,26.27
143240,22.1
143241,21.43
143243,11.79
143244,27.31
143246,14.39
143252,14.75
143255,9.08
143257,12.63
143259,22.41
143260,9.07
143263,9.63
143265,5.32
143267,25.33
143269,16.12
143270,10.35
143272,18.39
143274,28.45
143275,16.0
143276,9.11
143277,14.49
143282,10.25
143283,16.04
143284,15.64
143286,9.32
143291,15.86
143292,19.33
143293,4.41
143295,3.96
143296,22.48
143298,30.96
143299,19.78
143304,21.37
143306,10.12
143312,5.8
143313,12.18
143317,3.66
143320,17.48
143321,16.72
143325,13.18
143326,12.17
143334,15.04
143336,19.57
143337,16.11
143339,25.79
143342,11.12
143349,29.18
143350,9.07
143352,13.05
143355,26.21
143357,25.01
143362,25.78
143363,19.78
143366,16.06
143369,9.13
143371,15.14
143376,12.21
143378,11.12
143380,9.02
143382,8.72
143383,7.86
143389,28.47
143395,23.65
143397,10.66
143398,15.32
143399,12.73
143401,8.18
143408,20.68
143410,8.18
143413,13.63
143414,16.36
143416,9.93
143421,17.7
143424,13.36
143429,19.41
143431,12.82
143432,14.03
143435,22.3
143438,20.97
143439,6.5
143440,7.57
143442,22.44
143444,6.6
143448,7.75
143449,31.84
143451,9.7
143452,19.31
143453,6.39
143464,10.08
143468,17.57
143470,16.79
143481,3.63
143484,28.45
143485,14.24
143486,9.65
143488,10.04
143490,31.51
143492,5.61
143499,27.99
143502,34.92
143506,4.72
143508,35.92
143509,14.24
143510,31.5
143513,10.02
143514,17.4
143515,16.99
143518,26.42
143521,6.79
143526,28.33
143528,18.79
143530,15.59
143532,13.51
143533,27.23
143536,24.05
143537,28.24
143538,24.77
143540,6.38
143543,5.41
143547,16.41
143549,10.1
143553,1.97
143554,15.82
143555,19.76
143557,6.93
143560,7.79
143562,20.65
143563,27.85
143564,18.65
143572,18.83
143574,10.78
143575,14.46
143576,19.16
143582,29.6
143583,22.36
143587,30.53
143591,10.54
143592,15.48
143593,21.77
143601,25.96
143602,19.77
143603,36.31
143604,12.64
143607,12.49
143609,17.08
143610,4.63
143611,7.47
143614,13.09
143616,13.88
143618,32.03
143619,12.46
143621,12.7
143625,10.66
143628,30.13
143629,39.58
143632,25.39
143633,6.54
143634,14.23
143638,11.64
143639,20.36
143644,11.14
143646,5.5
143649,6.46
143654,9.18
143657,9.86
143660,17.82
143661,22.94
143662,13.66
143667,10.3
143670,4.73
143671,3.22
143672,28.35
143673,8.2
143677,8.65
143678,10.23
143679,22.35
143681,7.56
143682,24.95
143688,8.78
143689,13.08
143690,12.55
143696,2.56
143697,9.1
143701,19.08
143703,9.06
143704,13.62
143705,23.78
143706,20.54
143708,19.65
143709,17.57
143710,4.03
143715,25.52
143716,6.86
143720,9.12
143722,20.72
143727,7.84
143729,18.78
143731,18.59
143733,26.07
143738,5.63
143740,6.8
143742,22.84
143746,5.83
143747,10.61
143748,16.28
143750,18.72
143766,16.22
143767,7.86
143770,9.39
143776,31.45
143777,8.21
143779,19.41
143780,14.04
143781,20.05
143783,19.56
143784,6.14
143785,10.54
143789,20.45
143792,19.93
143795,20.16
143798,5.93
143802,28.83
143803,4.51
143812,26.43
143817,8.65
143819,12.81
143820,24.21
143821,24.85
143822,9.44
143826,15.65
143827,17.42
143830,23.84
143831,6.84
143833,12.48
143835,11.73
143837,10.46
143840,14.0
143841,14.93
143842,22.96
143843,9.79
143847,10.16
143851,16.56
143852,15.04
143854,19.48
143859,7.91
143867,10.86
143868,20.54
143874,16.38
143876,4.77
143877,9.39
143891,8.09
143894,5.33
143898,8.32
143899,7.87
143903,8.88
143904,8.93
143908,7.53
143915,11.85
143917,7.63
143918,31.69
143919,31.83
143924,10.14
143926,6.38
143927,25.38
143928,25.25
143929,26.92
143933,5.75
143934,9.51
143936,17.37
143937,5.91
143938,13.3
143939,24.93
143940,20.16
143943,3.94
143944,5.58
143945,9.64
143949,34.86
143951,9.52
143957,27.02
143960,8.97
143961,32.79
143963,11.98
143964,11.18
143966,10.6
143971,14.39
143974,13.88
143976,18.07
143978,11.88
143980,20.1
143981,15.73
143984,25.83
143985,16.86
143986,11.43
143990,18.29
143993,9.37
143999,21.84
144000,7.48
144001,13.47
144007,11.98
144008,14.87
144010,20.0
144011,5.35
144014,6.24
144016,15.37
144023,9.41
144024,7.2
144027,17.43
144028,8.43
144029,15.12
144030,19.45
144033,22.92
144035,30.48
144037,11.41
144040,13.12
144043,11.38
144044,11.84
144046,10.76
144050,10.75
144051,1.87
144052,2.97
144053,24.8
144062,18.98
144070,17.03
144072,13.68
144075,9.62
144076,6.32
144081,22.74
144082,21.72
144084,23.77
144085,9.88
144087,11.77
144089,8.28
144094,16.29
144096,16.85
144102,30.92
144103,4.68
144107,5.52
144109,32.9
144111,6.19
144112,30.97
144113,18.57
144115,7.57
144116,16.41
144122,7.38
144123,10.65
144126,18.0
144132,8.99
144133,6.67
144134,1.97
144139,19.28
144140,6.38
144145,18.68
144146,12.91
144148,7.97
144151,10.21
144152,19.99
144156,11.13
144159,32.63
144160,11.55
144161,10.12
144168,13.91
144171,12.72
144178,10.45
144182,12.38
144188,10.86
144196,14.99
144197,8.82
144198,20.61
144207,31.08
144211,31.82
144212,16.64
144215,17.67
144217,15.06
144218,4.74
144220,25.07
144224,27.0
144225,17.98
144229,15.81
144231,18.22
144233,29.67
144236,10.16
144240,18.44
144244,3.54
144246,31.3
144247,13.48
144248,11.18
144249,8.21
144250,9.21
144254,7.77
144255,16.35
144265,20.14
144270,23.8
144272,27.72
144275,7.51
144276,24.19
144280,9.09
144281,14.69
144285,7.58
144286,15.45
144288,29.01
144292,26.77
144294,7.48
144296,3.24
144297,9.91
144300,3.13
144302,11.19
144303,13.46
144307,24.32
144309,8.74
144310,2.2
144312,14.92
144315,8.22
144316,7.41
144318,19.15
144319,14.94
144320,18.27
144321,10.42
144324,7.09
144326,14.21
144327,8.29
144330,16.35
144334,6.12
144338,30.85
144339,11.36
144340,7.5
144344,17.82
144347,24.88
144349,18.79
144350,10.27
144353,10.78
144355,32.93
144356,13.28
144357,5.82
144359,11.66
144360,17.07
144361,15.22
144362,14.61
144363,12.75
144364,19.83
144365,23.16
144366,4.43
144367,19.42
144371,7.88
144372,18.1
144375,8.99
144380,2.41
144383,9.31
144384,14.93
144386,15.35
144387,34.4
144388,7.95
144389,12.79
144390,30.94
144391,5.97
144392,14.52
144394,13.69
144396,19.69
144397,22.85
144399,24.8
144400,11.09
144401,13.33
144405,6.42
144407,17.09
144408,21.4
144410,35.68
144413,9.74
144414,16.46
144416,16.6
144417,17.59
144423,8.9
144425,33.54
144429,29.56
144432,18.75
144433,15.45
144435,37.31
144437,17.18
144438,7.94
144442,11.77
144443,6.43
144444,18.92
144447,16.78
144449,15.94
144450,14.77
144459,39.81
144460,8.83
144461,26.83
144463,7.98
144464,15.58
144465,22.03
144466,19.44
144469,14.79
144471,9.59
144473,13.96
144475,6.2
144476,36.7
144478,15.63
144480,18.72
144481,10.57
144484,21.88
144485,23.53
144486,16.51
144487,32.36
144489,15.24
144490,15.86
144493,10.59
144496,7.0
144498,36.84
144499,21.38
144510,23.17
144511,18.43
144512,13.2
144514,4.8
144517,12.14
144521,10.46
144522,29.18
144523,3.76
144524,5.3
144525,9.11
144528,11.73
144530,2.04
144534,18.89
144535,13.68
144537,6.55
144542,28.19
144546,11.61
144547,20.88
144550,28.19
144552,25.28
144556,11.51
144557,27.74
144559,10.13
144561,33.51
144566,12.07
144569,26.44
144570,26.03
144571,16.78
144575,9.97
144581,18.24
144583,17.12
144584,10.65
144585,35.78
144588,22.36
144589,7.72
144590,5.21
144591,29.17
144594,11.1
144596,17.3
144597,12.84
144598,8.66
144600,13.55
144601,5.53
144604,36.34
144609,21.55
144615,14.63
144623,7.25
144624,19.22
144630,19.4
144636,25.57
144637,13.75
144638,23.59
144639,25.83
144640,30.53
144642,6.53
144646,9.95
144647,18.54
144652,9.38
144654,26.46
144655,11.7
144657,21.2
144658,17.7
144659,13.63
144660,16.78
144661,28.22
144662,12.95
144666,11.79
144669,9.35
144670,12.27
144673,3.77
144677,8.99
144678,19.72
144679,24.44
144680,12.55
144682,17.67
144684,32.29
144685,15.45
144691,18.27
144697,9.23
144698,10.95
144700,15.99
144701,18.84
144703,19.18
144705,12.37
144707,20.03
144708,27.29
144711,33.4
144713,11.75
144719,19.02
144720,23.31
144722,19.09
144723,16.32
144725,11.81
144730,22.42
144734,16.83
144735,1.87
144736,10.75
144737,25.72
144740,8.23
144743,12.24
144747,2.82
144750,28.18
144751,31.66
144752,30.85
144755,26.97
144756,26.59
144758,27.53
144760,3.42
144762,33.38
144765,12.54
144766,10.14
144767,14.57
144770,13.27
144771,21.77
144772,6.13
144774,6.93
144776,10.09
144777,13.0
144778,16.72
144781,16.09
144785,7.03
144786,3.18
144794,17.32
144795,15.86
144796,5.66
144799,23.13
144800,5.96
144802,14.95
144803,17.59
144804,10.25
144805,10.69
144807,24.19
144815,8.84
144816,3.06
144818,37.66
144820,28.35
144822,12.85
144823,32.85
144828,18.49
144829,17.98
144830,10.45
144832,20.78
144834,22.63
144836,13.23
144838,25.74
144842,20.63
144843,8.59
144844,17.39
144845,12.95
144846,17.48
144850,19.03
144851,16.66
144855,11.98
144856,13.79
144857,9.36
144861,4.98
144863,5.77
144864,15.04
144866,10.65
144868,36.73
144870,14.17
144872,10.05
144874,13.03
144883,17.35
144884,4.63
144890,21.41
144891,15.51
144897,5.73
144901,10.64
144902,6.54
144903,9.3
144904,11.93
144907,26.3
144909,25.41
144911,11.65
144914,9.19
144916,19.46
144918,14.65
144919,26.55
144921,7.08
144923,27.73
144925,17.02
144926,9.7
144927,16.78
144928,25.78
144929,30.24
144934,27.51
144936,18.75
144939,13.01
144940,19.51
144942,9.13
144945,34.53
144949,14.7
144950,18.23
144952,13.39
144956,8.03
144957,15.78
144958,6.77
144959,9.77
144962,18.45
144965,24.5
144969,10.7
144970,29.42
144971,25.61
144972,13.04
144973,8.39
144974,18.07
144975,10.93
144976,13.78
144977,31.11
144979,8.16
144981,30.4
144982,5.63
144984,8.66
144987,11.78
144988,19.38
144991,7.09
144992,20.9
144994,7.91
144995,9.59
144996,27.73
144997,7.14
144998,19.78
144999,14.57
145002,5.9
145005,8.0
145008,29.46
145009,25.69
145013,15.79
145014,12.48
145016,19.28
145017,12.61
145018,6.38
145022,16.84
145023,15.37
145024,5.03
145027,15.09
145028,30.45
145029,15.64
145031,10.9
145033,13.71
145035,12.63
145038,14.09
145041,9.02
145042,12.94
145045,13.75
145052,6.1
145053,16.41
145054,13.04
145055,6.91
145057,18.83
145059,11.97
145060,7.71
145061,3.85
145062,10.56
145063,11.35
145065,12.17
145066,18.69
145067,17.04
145068,6.52
145069,12.17
145075,16.35
145077,10.93
145078,18.39
145079,15.2
145083,10.11
145089,22.63
145097,9.39
145098,8.31
145102,13.83
145104,18.46
145105,17.43
145106,7.36
145107,20.7
145108,11.04
145112,15.51
145114,10.38
145118,18.23
145120,8.39
145122,25.23
145123,23.65
145125,34.1
145129,11.94
145131,13.56
145133,13.74
145134,11.95
145138,15.34
145140,14.09
145144,24.75
145145,19.02
145149,5.29
145152,12.63
145154,33.08
145155,6.52
145159,16.7
145160,11.51
145162,11.78
145163,14.05
145164,2.42
145165,26.79
145166,20.11
145170,34.19
145171,27.12
145174,17.99
145176,6.7
145178,7.3
145179,25.05
145180,26.78
145186,10.57
145187,16.15
145189,9.94
145190,8.86
145192,22.22
145194,17.51
145195,18.42
145196,12.95
145201,4.57
145203,10.61
145208,24.19
145210,15.95
145212,8.47
145215,8.43
145216,23.38
145217,14.22
145219,9.8
145221,10.34
145222,28.44
145223,18.48
145224,9.56
145225,5.17
145231,7.26
145232,9.09
145234,6.77
145236,10.36
145238,4.9
145240,12.26
145244,26.73
145245,7.99
145246,8.24
145247,19.62
145248,9.12
145250,7.81
145251,12.18
145252,12.12
145259,7.52
145260,7.74
145261,11.23
145262,22.11
145263,24.7
145268,25.37
145270,31.64
145272,12.36
145276,14.65
145277,19.79
145282,11.39
145284,12.03
145285,5.83
145287,6.54
145289,14.13
145300,5.34
145303,10.27
145308,16.72
145309,18.24
145315,8.54
145316,33.73
145318,21.96
145320,10.75
145324,17.11
145330,5.68
145335,16.2
145337,7.99
145338,15.73
145339,5.88
145343,31.51
145344,37.6
145345,16.81
145348,11.47
145350,10.79
145352,22.0
145353,9.77
145354,6.42
145356,16.57
145357,27.59
145359,21.25
145361,6.57
145364,17.83
145365,12.62
145367,12.59
145368,27.64
145372,20.95
145373,10.36
145375,9.75
145376,19.05
145381,19.75
145382,27.36
145383,19.54
145384,18.83
145385,4.56
145388,15.45
145394,8.77
145395,10.41
145398,14.22
145399,5.67
145400,15.41
145401,16.45
145404,14.87
145405,7.8
145406,16.41
145407,9.62
145409,10.92
145412,5.48
145413,12.85
145414,19.96
145416,27.3
145418,15.92
145420,26.67
145428,26.08
145429,23.1
145434,24.99
145444,13.23
145449,5.32
145450,15.97
145458,13.38
145459,19.68
145461,17.61
145462,17.95
145466,28.48
145467,16.84
145468,9.16
145470,20.99
145471,12.15
145472,22.03
145473,10.16
145474,4.95
145475,25.34
145479,18.88
145480,9.58
145482,14.1
145484,21.86
145488,33.11
145489,11.91
145492,26.72
145497,11.08
145498,8.14
145501,25.19
145503,12.33
145509,24.7
145511,14.57
145512,17.36
145518,8.24
145521,18.41
145523,21.27
145525,9.87
145526,19.22
145527,30.15
145533,8.98
145534,13.18
145540,15.52
145543,14.36
145544,32.22
145546,15.16
145547,11.41
145548,26.2
145549,8.86
145550,17.82
145552,16.01
145553,35.38
145554,29.18
145555,38.57
145556,31.29
145559,14.95
145560,5.83
145561,7.48
145563,15.56
145566,7.73
145569,24.95
145570,14.11
145571,16.17
145572,36.73
145574,9.03
145577,22.38
145578,24.68
145579,14.13
145581,33.91
145583,7.93
145584,20.84
145585,5.71
145589,32.62
145590,17.0
145594,33.2
145595,15.27
145596,21.48
145599,20.82
145600,10.37
145605,34.33
145612,14.72
145615,16.18
145617,24.95
145619,8.14
145620,12.58
145623,11.42
145628,18.53
145629,20.31
145630,6.79
145633,14.07
145639,6.78
145644,22.77
145647,7.38
145650,16.04
145652,34.06
145653,17.77
145654,12.52
145656,8.75
145658,18.35
145659,12.42
145662,14.59
145663,7.63
145665,5.63
145666,17.61
145667,7.67
145668,19.14
145672,5.9
145673,29.92
145674,21.15
145677,19.78
145682,16.41
145685,8.87
145687,26.91
145689,27.58
145691,3.18
145693,29.85
145695,14.28
145697,34.79
145698,27.78
145706,16.51
145710,6.58
145711,27.82
145712,12.02
145713,20.78
145718,29.16
145723,32.75
145724,9.8
145726,27.22
145727,37.18
145728,12.21
145731,22.7
145732,11.36
145734,8.27
145739,16.56
145740,38.89
145741,11.56
145743,19.12
145746,12.76
145750,32.08
145759,11.48
145760,11.91
145762,4.12
145763,18.04
145764,8.48
145767,16.47
145768,4.83
145776,9.77
145777,19.07
145780,20.59
145781,15.1
145783,16.04
145784,11.78
145786,20.01
145787,11.09
145788,27.06
145789,21.73
145795,16.21
145796,18.16
145799,12.1
145800,15.18
145801,5.9
145803,11.7
145806,24.32
145809,22.66
145813,15.03
145814,8.13
145817,10.17
145819,16.09
145820,31.61
145821,12.82
145824,26.86
145825,6.55
145828,15.78
145829,21.08
145830,4.42
145831,15.56
145832,10.97
145834,25.22
145838,22.07
145839,5.44
145841,6.25
145844,32.81
145847,4.25
145849,3.4
145852,15.47
145853,13.51
145855,19.22
145856,10.39
145863,7.66
145870,9.97
145876,11.86
145880,18.7
145885,12.62
145888,16.95
145889,6.98
145892,7.24
145893,12.46
145895,20.41
145897,30.0
145898,10.64
145900,16.01
145902,11.93
145903,26.67
145904,32.26
145909,3.75
145910,4.49
145911,16.29
145912,27.26
145913,14.71
145915,8.66
145916,6.98
145917,27.56
145918,33.34
145921,6.96
145925,11.7
145930,12.07
145934,17.35
145935,12.12
145938,31.04
145945,18.01
145948,13.72
145951,17.96
145952,18.99
145953,4.65
145954,7.59
145955,22.43
145960,20.84
145961,3.16
145963,5.48
145965,22.15
145967,15.16
145971,12.06
145974,11.59
145975,22.0
145977,11.41
145982,25.79
145983,9.82
145984,22.99
145990,7.13
145991,7.73
145993,25.2
145995,11.51
146001,10.95
146002,9.32
146003,35.82
146010,38.71
146013,15.93
146015,21.89
146016,11.47
146018,16.27
146021,2.22
146022,29.36
146024,23.11
146025,10.75
146026,9.39
146028,19.3
146029,9.56
146032,13.86
146034,32.12
146036,33.82
146040,21.0
146042,13.81
146043,24.45
146047,24.95
146048,28.87
146052,4.17
146053,10.03
146055,7.97
146057,14.57
146059,11.46
146064,11.18
146066,7.22
146067,36.11
146071,17.66
146075,11.04
146076,6.14
146079,20.68
146081,18.19
146082,11.51
146083,10.67
146086,6.62
146088,17.04
146092,16.91
146094,7.3
146098,10.88
146101,19.45
146103,28.85
146106,6.16
146110,15.42
146112,7.22
146113,32.1
146116,32.25
146121,28.78
146125,18.36
146126,11.78
146130,17.57
146132,36.38
146135,20.07
146138,14.98
146140,12.21
146141,17.31
146143,10.73
146146,9.23
146150,9.36
146153,22.0
146157,6.65
146161,18.41
146167,13.65
146168,10.94
146169,12.14
146176,22.06
146177,30.94
146178,12.43
146182,11.01
146186,35.99
146187,12.55
146190,15.15
146197,14.65
146199,19.48
146200,6.77
146201,16.56
146205,8.71
146207,15.28
146208,11.77
146211,31.24
146216,6.65
146219,8.8
146222,17.2
146224,10.01
146227,11.78
146228,18.99
146233,5.95
146235,30.25
146236,10.43
146237,19.16
146238,23.84
146240,6.58
146241,21.04
146242,7.55
146248,33.79
146249,10.54
146250,30.15
146253,9.57
146254,5.66
146255,17.23
146256,15.03
146260,31.69
146262,4.22
146265,19.09
146266,15.31
146267,14.29
146271,10.75
146273,6.78
146275,9.73
146277,12.59
146283,17.03
146284,14.14
146293,27.96
146295,20.41
146296,8.65
146297,20.27
146299,12.77
146300,13.75
146302,18.55
146303,11.95
146305,11.08
146306,31.69
146307,12.01
146309,9.41
146312,14.6
146313,13.38
146321,10.94
146322,7.18
146323,29.5
146326,14.15
146328,10.02
146329,34.24
146331,10.76
146332,33.26
146335,9.14
146337,14.82
146338,6.73
146343,10.87
146344,19.03
146347,19.36
146348,18.4
146350,15.17
146352,11.42
146353,9.11
146359,17.3
146361,31.44
146362,21.03
146363,31.66
146364,3.84
146372,23.46
146375,4.95
146376,25.92
146378,8.97
146379,9.14
146382,10.82
146384,6.06
146385,12.94
146389,19.95
146391,20.12
146394,25.48
146397,6.23
146400,23.56
146402,10.08
146403,11.01
146405,11.22
146406,10.81
146409,30.73
146413,10.37
146419,7.09
146420,7.05
146422,14.86
146423,12.49
146424,8.55
146426,8.39
146427,34.49
146428,12.18
146435,6.84
146441,21.51
146443,23.26
146447,19.54
146449,7.12
146450,9.1
146451,18.32
146455,29.67
146456,16.72
146458,30.83
146460,10.6
146461,12.9
146463,23.56
146464,12.14
146467,8.15
146468,17.77
146469,17.83
146472,12.08
146476,11.55
146477,18.85
146478,7.28
146479,23.51
146482,4.98
146484,25.39
146485,8.16
146488,14.86
146491,6.03
146494,15.46
146498,30.52
146501,3.81
146503,9.04
146505,7.2
146506,4.66
146507,10.98
146508,5.43
146509,22.23
146510,10.61
146511,13.98
146515,8.64
146517,22.22
146519,22.1
146523,11.82
146525,5.13
146526,23.8
146528,19.68
146530,6.21
146531,9.48
146532,27.22
146533,14.37
146534,6.54
146535,15.82
146536,24.96
146538,33.66
146541,10.08
146544,12.02
146545,19.57
146546,6.35
146549,15.22
146551,8.28
146552,11.12
146556,10.77
146560,22.94
146570,9.78
146572,32.37
146573,18.24
146574,11.58
146576,14.79
146578,10.72
146579,8.54
146582,4.28
146584,21.78
146586,4.54
146587,18.22
146594,7.36
146595,12.08
146596,13.65
146597,18.68
146598,9.72
146599,14.18
146601,15.8
146604,10.45
146607,9.26
146608,10.23
146609,15.22
146612,8.38
146616,11.39
146617,9.04
146619,20.26
146620,35.45
146621,19.97
146622,11.49
146623,21.04
146624,14.61
146626,8.44
146627,12.3
146634,5.38
146635,29.68
146638,11.38
146639,16.81
146641,9.77
146643,18.68
146644,13.38
146653,7.81
146654,38.38
146655,9.75
146656,29.19
146660,29.85
146662,22.21
146663,32.09
146666,22.8
146672,19.98
146673,24.43
146675,13.57
146676,20.36
146677,8.73
146683,11.72
146685,20.3
146686,19.86
146687,23.53
146691,11.39
146692,11.47
146698,25.59
146707,27.96
146708,14.2
146710,10.29
146711,17.71
146716,7.64
146719,9.81
146720,15.93
146722,18.12
146725,23.03
146726,22.23
146727,13.59
146730,6.4
146731,13.28
146732,14.0
146734,23.2
146735,3.57
146736,8.03
146737,18.07
146740,6.8
146741,16.0
146742,13.61
146746,9.81
146749,22.7
146750,9.88
146754,7.93
146756,31.69
146758,10.54
146759,10.08
146761,29.25
146762,14.35
146763,11.52
146765,5.5
146767,9.16
146769,20.19
