,ori,hi_access
1040,127567.0,6.0
1041,28106.0,7.0
1042,1811.0,7.0
1043,146865.0,6.0
1044,36865.0,6.0
1045,43536.0,9.0
1046,164009.0,6.0
1047,65013.0,6.0
1048,113512.0,7.0
1049,90572.0,9.0
1050,892.0,9.0
1051,137980.0,7.0
1052,172536.0,6.0
1053,54477.0,6.0
1054,59948.0,6.0
1055,180408.0,6.0
1056,128189.0,6.0
1057,98700.0,6.0
1058,93986.0,6.0
1059,70559.0,6.0
1060,53264.0,7.0
1061,41482.0,7.0
1062,144866.0,6.0
1063,115516.0,6.0
1064,24447.0,6.0
1065,107201.0,6.0
1066,38131.0,6.0
1067,57249.0,7.0
1068,150346.0,7.0
1069,57052.0,6.0
1070,125291.0,6.0
1071,63605.0,6.0
1072,167615.0,6.0
1073,150402.0,6.0
1074,151009.0,9.0
1075,176949.0,7.0
1076,46092.0,6.0
1077,160304.0,6.0
1078,98145.0,6.0
1079,133254.0,6.0
1080,135340.0,6.0
1081,34205.0,6.0
1082,31429.0,7.0
1083,51402.0,7.0
1084,129958.0,6.0
1085,143488.0,6.0
1086,181808.0,6.0
1087,139653.0,6.0
1088,126983.0,6.0
1089,94055.0,7.0
1090,100277.0,6.0
1091,42933.0,10.0
1092,43860.0,6.0
1093,873.0,6.0
1094,113970.0,6.0
1095,150203.0,6.0
1096,124176.0,6.0
1097,127432.0,8.0
1098,80667.0,7.0
1099,115832.0,6.0
1100,5450.0,8.0
1101,77486.0,6.0
1102,120001.0,6.0
1103,83453.0,6.0
1104,21218.0,6.0
1105,158939.0,8.0
1106,91623.0,10.0
1107,41849.0,9.0
1108,190324.0,7.0
1109,167858.0,6.0
1110,166336.0,8.0
1111,145497.0,7.0
1112,133672.0,7.0
1113,25585.0,12.0
1114,166657.0,6.0
1115,16220.0,7.0
1116,18163.0,8.0
1117,70838.0,6.0
1118,22296.0,6.0
1119,139758.0,7.0
1120,168519.0,6.0
1121,181258.0,6.0
1122,53521.0,6.0
1123,165970.0,7.0
1124,180623.0,6.0
1125,187624.0,6.0
1126,184899.0,6.0
1127,181530.0,10.0
1128,67792.0,6.0
1129,45405.0,6.0
1130,99708.0,6.0
1131,16055.0,7.0
1132,163775.0,6.0
1133,90520.0,6.0
1134,57868.0,6.0
1135,32638.0,6.0
1136,93681.0,6.0
1137,66108.0,6.0
1138,89399.0,6.0
1139,56212.0,6.0
1140,6822.0,6.0
1141,103890.0,8.0
1142,94161.0,6.0
1143,176086.0,7.0
1144,29614.0,6.0
1145,75626.0,6.0
1146,180718.0,6.0
1147,56817.0,6.0
1148,13242.0,6.0
1149,25884.0,7.0
1150,26563.0,10.0
1151,4711.0,6.0
1152,117192.0,6.0
1153,29750.0,7.0
1154,12492.0,7.0
1155,126498.0,7.0
1156,104987.0,7.0
1157,178701.0,6.0
1158,129644.0,9.0
1159,139468.0,6.0
1160,47148.0,6.0
1161,30343.0,6.0
1162,33920.0,7.0
1163,167135.0,7.0
1164,128818.0,6.0
1165,136631.0,6.0
1166,152668.0,6.0
1167,103380.0,7.0
1168,82504.0,10.0
1169,188453.0,7.0
1170,144043.0,7.0
1171,151334.0,8.0
1172,30695.0,7.0
1173,160725.0,7.0
1174,12811.0,6.0
1175,44337.0,6.0
1176,100131.0,6.0
1177,19294.0,8.0
1178,149464.0,6.0
1179,25742.0,7.0
1180,40809.0,6.0
1181,154394.0,6.0
1182,80543.0,6.0
1183,79510.0,7.0
1184,118528.0,7.0
1185,133754.0,6.0
1186,9932.0,7.0
1187,132484.0,6.0
1188,40681.0,7.0
1189,48870.0,6.0
1190,111966.0,7.0
1191,176121.0,6.0
1192,140598.0,6.0
1193,22361.0,7.0
1194,183367.0,7.0
1195,95001.0,6.0
1196,139465.0,6.0
1197,170690.0,8.0
1198,79980.0,6.0
1199,46952.0,6.0
1200,67031.0,6.0
1201,92539.0,5.0
1202,188575.0,5.0
1203,161839.0,6.0
1204,169550.0,5.0
1205,132648.0,7.0
1206,73018.0,5.0
1207,97053.0,7.0
1208,119121.0,8.0
1209,175533.0,5.0
1210,30194.0,6.0
1211,144089.0,7.0
1212,10855.0,7.0
1213,61747.0,5.0
1214,48942.0,7.0
1215,121436.0,6.0
1216,142545.0,8.0
1217,98040.0,5.0
1218,2557.0,6.0
1219,58201.0,5.0
1220,153535.0,5.0
1221,32432.0,5.0
1222,117237.0,6.0
1223,146931.0,6.0
1224,57423.0,6.0
1225,110064.0,6.0
1226,187540.0,7.0
1227,126961.0,7.0
1228,164626.0,6.0
1229,77263.0,6.0
1230,5016.0,7.0
1231,146863.0,5.0
1232,67781.0,5.0
1233,185792.0,6.0
1234,159134.0,5.0
1235,91516.0,5.0
1236,171736.0,5.0
1237,69483.0,8.0
1238,64623.0,7.0
1239,138441.0,5.0
1240,55506.0,11.0
1241,21132.0,6.0
1242,73907.0,5.0
1243,126884.0,5.0
1244,186686.0,7.0
1245,158886.0,6.0
1246,117517.0,5.0
1247,74737.0,7.0
