,ori,hi_access
725,18785.0,15.0
726,83030.0,18.0
727,188851.0,17.0
728,86476.0,13.0
729,76270.0,18.0
730,11583.0,18.0
731,186152.0,19.0
732,180711.0,17.0
733,169175.0,20.0
734,140878.0,19.0
735,8195.0,15.0
736,53720.0,18.0
737,155768.0,14.0
738,32087.0,18.0
739,128773.0,15.0
740,97662.0,15.0
741,152119.0,19.0
742,16797.0,18.0
743,141030.0,17.0
744,179762.0,18.0
745,83174.0,16.0
746,116186.0,17.0
747,173100.0,17.0
748,44241.0,15.0
749,74969.0,17.0
750,145710.0,18.0
751,34840.0,17.0
752,170550.0,19.0
753,124190.0,15.0
754,169973.0,15.0
755,148907.0,19.0
756,112360.0,13.0
757,18464.0,18.0
758,130163.0,18.0
759,104397.0,16.0
760,147731.0,17.0
761,153624.0,15.0
762,128189.0,16.0
763,54186.0,17.0
764,120509.0,18.0
765,105912.0,17.0
766,132989.0,13.0
767,88675.0,17.0
768,14315.0,18.0
769,52226.0,18.0
770,48744.0,18.0
771,130309.0,14.0
772,51235.0,18.0
773,147098.0,18.0
774,186145.0,15.0
775,39983.0,15.0
776,55534.0,18.0
777,39303.0,17.0
778,122712.0,18.0
779,110007.0,21.0
780,103938.0,15.0
781,892.0,14.0
782,125519.0,15.0
783,136460.0,13.0
784,182537.0,16.0
785,73930.0,18.0
786,140598.0,15.0
787,187485.0,18.0
788,181517.0,13.0
789,83283.0,18.0
790,95496.0,16.0
791,3343.0,13.0
792,150838.0,18.0
793,54739.0,13.0
794,79593.0,13.0
795,32701.0,18.0
796,175827.0,18.0
797,188536.0,15.0
798,142405.0,17.0
799,90788.0,15.0
800,75739.0,15.0
801,138800.0,19.0
802,166735.0,19.0
803,41271.0,18.0
804,119412.0,18.0
805,3743.0,19.0
806,24920.0,20.0
807,93058.0,18.0
808,47357.0,18.0
809,55438.0,17.0
810,76986.0,15.0
811,189648.0,17.0
812,87987.0,17.0
813,8252.0,19.0
814,183311.0,13.0
815,6102.0,17.0
816,96753.0,18.0
817,88046.0,15.0
818,88545.0,14.0
819,60293.0,14.0
820,142559.0,19.0
821,27938.0,19.0
822,140680.0,16.0
823,98746.0,18.0
824,52093.0,18.0
825,83728.0,18.0
826,119121.0,18.0
827,26563.0,18.0
828,186271.0,13.0
829,5374.0,21.0
830,60743.0,17.0
831,133051.0,16.0
832,92747.0,18.0
833,135783.0,13.0
834,47981.0,13.0
835,188640.0,16.0
836,127393.0,18.0
837,743.0,13.0
838,114269.0,15.0
839,132758.0,15.0
840,150871.0,20.0
841,58465.0,17.0
842,16759.0,18.0
843,184025.0,22.0
844,30124.0,15.0
845,12586.0,18.0
846,76570.0,13.0
847,49852.0,17.0
848,37354.0,15.0
849,59482.0,15.0
850,56496.0,18.0
851,108835.0,13.0
852,151928.0,20.0
853,75771.0,18.0
854,183470.0,20.0
855,109886.0,19.0
856,132803.0,18.0
857,53232.0,19.0
858,92843.0,15.0
859,177175.0,14.0
860,158836.0,18.0
861,131629.0,20.0
862,70151.0,13.0
863,69464.0,17.0
864,166628.0,15.0
865,77136.0,13.0
866,21105.0,13.0
867,78670.0,15.0
868,103922.0,19.0
869,175640.0,13.0
870,148765.0,15.0
871,11821.0,17.0
872,148965.0,13.0
873,84411.0,18.0
874,39725.0,13.0
875,107711.0,18.0
876,81904.0,18.0
877,133754.0,17.0
878,16938.0,18.0
879,114587.0,20.0
880,165052.0,20.0
881,101964.0,18.0
882,126427.0,16.0
883,106198.0,17.0
884,93986.0,17.0
885,33966.0,13.0
886,153917.0,18.0
887,68237.0,15.0
888,143488.0,15.0
889,62655.0,18.0
890,66782.0,18.0
891,132094.0,17.0
892,113736.0,13.0
893,134354.0,18.0
894,113794.0,16.0
895,97481.0,17.0
896,48164.0,18.0
897,61830.0,18.0
898,12946.0,15.0
899,161552.0,15.0
900,93196.0,15.0
901,171905.0,17.0
902,85029.0,18.0
903,176805.0,15.0
904,76109.0,15.0
905,87297.0,17.0
906,88716.0,17.0
907,78846.0,13.0
908,131793.0,15.0
909,176664.0,16.0
910,45939.0,13.0
911,114426.0,19.0
912,186686.0,18.0
913,66499.0,18.0
914,55341.0,17.0
915,174655.0,17.0
916,24989.0,18.0
917,102711.0,18.0
918,161276.0,18.0
919,180341.0,17.0
920,1653.0,17.0
921,141559.0,21.0
922,159223.0,21.0
923,77246.0,13.0
924,163808.0,18.0
925,170998.0,19.0
926,165518.0,16.0
927,136355.0,16.0
928,110989.0,15.0
929,120528.0,18.0
930,111785.0,15.0
931,53666.0,18.0
932,151867.0,13.0
933,30685.0,19.0
934,68729.0,13.0
935,11126.0,15.0
936,65691.0,18.0
937,69911.0,13.0
938,176864.0,16.0
939,74949.0,18.0
940,125311.0,17.0
941,144615.0,16.0
942,65295.0,17.0
943,38715.0,13.0
944,89342.0,18.0
945,148381.0,17.0
946,55648.0,17.0
947,55645.0,18.0
948,78532.0,17.0
949,121118.0,18.0
950,15627.0,17.0
951,181001.0,12.0
952,90775.0,16.0
953,79437.0,14.0
954,37895.0,13.0
955,103506.0,16.0
956,146503.0,18.0
957,38983.0,16.0
958,119773.0,15.0
959,157139.0,19.0
960,1952.0,12.0
961,157006.0,16.0
962,168274.0,16.0
963,129216.0,12.0
964,84707.0,15.0
965,82744.0,18.0
966,69805.0,19.0
967,78689.0,15.0
968,164301.0,14.0
969,8070.0,18.0
970,134203.0,18.0
971,17312.0,17.0
972,153642.0,15.0
973,188186.0,16.0
974,145303.0,14.0
975,73116.0,15.0
976,40286.0,16.0
977,87022.0,16.0
978,93102.0,14.0
979,129605.0,18.0
980,136516.0,14.0
981,79999.0,13.0
982,27089.0,14.0
983,186132.0,16.0
984,184185.0,15.0
985,138352.0,13.0
986,166661.0,14.0
987,3799.0,12.0
988,57814.0,12.0
989,37105.0,13.0
990,178062.0,16.0
991,147343.0,16.0
992,180092.0,13.0
993,140101.0,18.0
994,11201.0,17.0
995,96116.0,12.0
996,28158.0,12.0
997,154657.0,15.0
998,54325.0,13.0
999,185089.0,18.0
1000,84314.0,17.0
1001,86417.0,16.0
1002,165289.0,14.0
1003,21023.0,12.0
1004,27595.0,15.0
1005,113516.0,16.0
1006,176785.0,12.0
1007,38714.0,13.0
1008,116856.0,17.0
1009,46040.0,16.0
1010,73683.0,14.0
1011,149283.0,15.0
1012,152320.0,16.0
1013,108120.0,12.0
1014,95289.0,12.0
1015,115463.0,15.0
1016,92590.0,13.0
1017,186384.0,18.0
1018,7142.0,19.0
1019,53212.0,15.0
1020,184890.0,13.0
1021,163630.0,15.0
1022,27414.0,15.0
1023,90717.0,18.0
1024,139114.0,16.0
1025,43146.0,19.0
1026,188386.0,15.0
1027,33366.0,14.0
1028,55000.0,15.0
1029,93067.0,12.0
1030,6137.0,18.0
1031,68592.0,16.0
1032,67026.0,13.0
1033,152588.0,19.0
1034,76624.0,14.0
1035,97453.0,15.0
1036,174772.0,17.0
1037,101400.0,15.0
1038,10432.0,15.0
1039,3520.0,18.0
1040,52535.0,16.0
1041,166542.0,16.0
1042,182287.0,16.0
1043,98259.0,16.0
1044,110266.0,12.0
1045,95177.0,15.0
1046,117884.0,17.0
1047,130308.0,14.0
1048,13900.0,16.0
1049,101755.0,15.0
1050,59284.0,17.0
1051,153789.0,16.0
1052,84281.0,12.0
1053,128992.0,12.0
1054,14356.0,13.0
1055,145018.0,15.0
1056,74160.0,15.0
1057,120016.0,13.0
1058,156495.0,13.0
1059,48055.0,13.0
1060,169838.0,21.0
1061,158808.0,14.0
1062,154689.0,18.0
1063,146863.0,14.0
1064,7262.0,15.0
1065,152127.0,15.0
1066,47996.0,17.0
1067,90982.0,15.0
1068,29838.0,12.0
1069,158317.0,16.0
1070,90859.0,15.0
1071,16379.0,16.0
1072,49454.0,15.0
1073,65315.0,18.0
1074,132732.0,18.0
1075,153338.0,17.0
1076,173209.0,12.0
1077,63726.0,17.0
1078,115300.0,18.0
1079,147111.0,18.0
1080,133223.0,12.0
1081,161968.0,18.0
1082,40513.0,15.0
1083,70234.0,13.0
1084,47807.0,13.0
1085,180626.0,17.0
1086,70543.0,17.0
1087,179517.0,15.0
1088,18388.0,13.0
1089,118082.0,15.0
1090,129691.0,16.0
1091,100496.0,13.0
1092,49187.0,16.0
1093,37055.0,16.0
1094,152537.0,13.0
1095,145412.0,13.0
1096,170518.0,13.0
1097,18040.0,13.0
1098,147173.0,12.0
1099,159818.0,18.0
1100,43724.0,13.0
1101,140230.0,16.0
1102,11325.0,19.0
1103,41119.0,12.0
1104,71442.0,18.0
1105,176411.0,12.0
1106,166205.0,13.0
1107,49238.0,13.0
1108,21773.0,16.0
1109,182638.0,15.0
1110,116961.0,15.0
1111,52356.0,13.0
1112,7858.0,15.0
1113,124204.0,18.0
1114,112798.0,17.0
1115,186488.0,13.0
1116,186622.0,14.0
1117,36497.0,13.0
1118,139224.0,13.0
1119,184748.0,18.0
1120,187575.0,12.0
1121,178819.0,20.0
1122,136847.0,16.0
1123,130540.0,15.0
1124,60812.0,15.0
1125,73045.0,13.0
1126,31951.0,17.0
1127,112394.0,19.0
1128,88336.0,18.0
1129,69923.0,15.0
1130,111179.0,13.0
1131,7103.0,13.0
1132,119464.0,14.0
1133,170354.0,16.0
1134,173346.0,17.0
1135,8773.0,15.0
1136,158601.0,17.0
1137,124359.0,17.0
1138,124538.0,15.0
1139,42802.0,12.0
1140,122410.0,16.0
1141,30873.0,18.0
1142,48103.0,13.0
1143,98913.0,15.0
1144,61205.0,16.0
1145,189913.0,17.0
1146,99608.0,12.0
1147,141500.0,15.0
1148,31272.0,18.0
1149,131446.0,14.0
1150,35853.0,17.0
1151,1536.0,12.0
1152,117566.0,18.0
1153,69925.0,12.0
1154,9005.0,17.0
1155,183345.0,18.0
1156,10206.0,16.0
1157,30503.0,15.0
1158,71209.0,12.0
1159,166388.0,15.0
1160,111467.0,15.0
1161,52513.0,16.0
1162,94241.0,12.0
1163,15516.0,11.0
1164,56138.0,14.0
1165,92055.0,15.0
1166,11813.0,13.0
1167,69872.0,11.0
1168,127416.0,14.0
1169,141815.0,14.0
1170,24136.0,12.0
1171,121130.0,13.0
1172,53421.0,15.0
1173,15715.0,19.0
1174,180429.0,18.0
1175,73598.0,13.0
1176,153446.0,16.0
1177,127822.0,12.0
1178,175660.0,12.0
1179,80796.0,12.0
1180,63402.0,17.0
1181,34871.0,17.0
1182,125200.0,14.0
1183,43082.0,11.0
1184,105772.0,16.0
1185,1432.0,12.0
1186,117367.0,16.0
1187,80467.0,14.0
1188,160549.0,15.0
1189,85024.0,15.0
1190,89283.0,14.0
1191,118267.0,15.0
1192,40767.0,18.0
1193,5293.0,15.0
1194,179341.0,14.0
1195,189991.0,14.0
1196,188822.0,21.0
1197,25174.0,11.0
1198,36000.0,17.0
1199,916.0,17.0
1200,27873.0,13.0
1201,4183.0,13.0
1202,41046.0,11.0
1203,43871.0,13.0
1204,81816.0,14.0
1205,149898.0,13.0
1206,179176.0,12.0
1207,17890.0,15.0
1208,98083.0,15.0
1209,132981.0,12.0
1210,99843.0,14.0
1211,8514.0,16.0
1212,29888.0,11.0
1213,132459.0,15.0
1214,88044.0,13.0
1215,185035.0,12.0
1216,3271.0,12.0
1217,45002.0,13.0
1218,97386.0,15.0
1219,28986.0,14.0
1220,80404.0,11.0
1221,16120.0,13.0
1222,180361.0,21.0
1223,151363.0,15.0
1224,31600.0,12.0
1225,31082.0,12.0
1226,81900.0,14.0
1227,104541.0,16.0
1228,29067.0,15.0
1229,49044.0,16.0
1230,47947.0,17.0
1231,1033.0,11.0
1232,26044.0,14.0
1233,15567.0,16.0
1234,128943.0,14.0
1235,22730.0,17.0
1236,4317.0,16.0
1237,71288.0,13.0
1238,163839.0,12.0
1239,49672.0,17.0
1240,81315.0,16.0
1241,106026.0,20.0
1242,80267.0,18.0
1243,108697.0,14.0
1244,90457.0,13.0
1245,97802.0,12.0
1246,148538.0,14.0
